@relation A

@attribute pos numeric
@attribute neg numeric
@attribute PosToNegRatio numeric
@attribute fScore numeric
@attribute sentiRatio numeric
@attribute despair numeric
@attribute horror numeric
@attribute smugness numeric
@attribute edginess numeric
@attribute aggression numeric
@attribute repentance numeric
@attribute hopelessness numeric
@attribute love numeric
@attribute depression numeric
@attribute malevolence numeric
@attribute affection numeric
@attribute vindictiveness numeric
@attribute sadness numeric
@attribute gloom numeric
@attribute timidity numeric
@attribute disapproval numeric
@attribute impatience numeric
@attribute negative-positive-emotion numeric
@attribute fury numeric
@attribute calmness numeric
@attribute protectiveness numeric
@attribute alienation numeric
@attribute pessimism numeric
@attribute self-depreciation numeric
@attribute contentment numeric
@attribute world-weariness numeric
@attribute anger numeric
@attribute sorrow numeric
@attribute sulkiness numeric
@attribute misery numeric
@attribute distress numeric
@attribute resentment numeric
@attribute self-pride numeric
@attribute sympathy numeric
@attribute negative-fear numeric
@attribute devotion numeric
@attribute discomfiture numeric
@attribute carefreeness numeric
@attribute liking numeric
@attribute apprehension numeric
@attribute comfortableness numeric
@attribute scare numeric
@attribute panic numeric
@attribute negative-emotion numeric
@attribute approval numeric
@attribute positive-hope numeric
@attribute hysteria numeric
@attribute enthusiasm numeric
@attribute frustration numeric
@attribute friendliness numeric
@attribute envy numeric
@attribute cheerlessness numeric
@attribute emotion numeric
@attribute oppression numeric
@attribute ingratitude numeric
@attribute anxiety numeric
@attribute greed numeric
@attribute fearlessness numeric
@attribute insecurity numeric
@attribute disgust numeric
@attribute forlornness numeric
@attribute hostility numeric
@attribute discouragement numeric
@attribute gratitude numeric
@attribute cynicism numeric
@attribute humility numeric
@attribute Thing numeric
@attribute general-dislike numeric
@attribute positive-emotion numeric
@attribute daze numeric
@attribute annoyance numeric
@attribute jealousy numeric
@attribute benevolence numeric
@attribute hate numeric
@attribute admiration numeric
@attribute attrition numeric
@attribute resignation numeric
@attribute murderousness numeric
@attribute humbleness numeric
@attribute closeness numeric
@attribute captivation numeric
@attribute dislike numeric
@attribute melancholy numeric
@attribute heartlessness numeric
@attribute joy numeric
@attribute cat {MaleBlog,FemaleBlog}

@data
4,-5,1,2,1,0,0.22,0,0.44,0,0.22,0,2.75,0,0,0.88,0,0.66,0.11,0,0.22,0.22,0,0.33,0.44,0,0.11,0,0,1.54,0,0,0.33,0,0.44,1.76,0,0,0,0.33,0,0,0,1.1,0.22,0,0.33,0,0.22,0,3.3,0,0.22,0.22,0.22,0,0,0,0,0,0.44,0,0.44,0,0.22,0,0,0,0,0,0,0,0.44,0,0,0.66,0,0,0.22,0,0,0,0,0,0,0,0,0,0,6.71,FemaleBlog
5,-5,1,2,1,0.17,0.17,0,0,0,0,0,3.83,0.5,0,1.25,0.17,0.67,0,0,0,0,0,0.17,0.5,0,0,0,0,0.25,0,0.58,0,0,0,2.08,0,0.17,0,0.42,0,0,0,0.75,0.08,0.33,0.42,0,0,0,2.25,0,0.33,0,0.33,0,0,0,0,0,0.17,0,0.17,0,0.5,0,0,0,0.5,0,0,0,0.58,0,0,0.83,0,0,0.58,0,0.17,0.58,0,0,0,0,0,0,0,3.08,FemaleBlog
4,-5,1,2,1,0.15,0.69,0,0.31,0.31,0,0,1.99,0.31,0.15,0.76,0,0.76,0,0,0,0,0,0.38,0.15,0,0.31,0,0,0.69,0,0.46,0.76,0,0.31,1.45,0,0,0,0.23,0,0,0,0.69,0,0.31,0.08,0.15,0.15,0,2.22,0,0.31,0.31,0.15,0.15,0,0,0,0,1.07,0,0.31,0,0.15,0,0,0.31,0.31,0,0,0,0,0,0.31,0.61,0,0,0.46,0.15,0.15,0.23,0,0,0,0.15,0,0,0,4.59,FemaleBlog
4,-5,1,2,1,0,0.48,0,0.22,0,0,0,3.5,0.11,0,1.29,0,0.48,0.27,0,0.11,0.11,0,0.32,0.38,0,0.05,0,0,0.32,0,0.65,0.32,0,0,1.13,0.11,0,0.11,0.11,0,0,0,0.92,0,0.54,0.11,0,0.05,0.16,1.13,0,0.43,0.16,0.11,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.22,0,0,0,0.11,0.11,0,1.02,0,0,0.22,0.11,0.11,0.27,0,0,0,0,0,0,0,2.32,FemaleBlog
5,-5,1,2,1,0.03,0.31,0.05,0.18,0.03,0.03,0.03,3.59,0.18,0.03,0.84,0,0.43,0.13,0.13,0,0.08,0,0.03,0.66,0,0.01,0,0,0.43,0,0.46,0.2,0,0.19,0.98,0.03,0,0.1,0.21,0.01,0,0,0.79,0.11,0.29,0.1,0.05,0.03,0.23,1.38,0,0.35,0.13,0.13,0.03,0,0,0.03,0,0.08,0,0.19,0,0.23,0,0,0.04,0.25,0,0.05,0,0.21,0.03,0.18,0.4,0.03,0.03,0.24,0.1,0.03,0.1,0,0.08,0,0.43,0,0.03,0,3.5,FemaleBlog
4,-5,1,2,1,0.1,0.81,0.1,0.1,0.1,0,0,3.05,0,0,1.02,0,0.1,0.1,0.1,0.05,0,0,0.1,0.56,0.1,0,0,0,1.62,0,0.15,0.2,0,0.51,1.73,0,0,0,0.25,0,0,0,1.22,0.2,0,0.3,0.05,0,0.15,1.22,0,0.2,0,0.1,0,0,0,0,0,0.1,0,0.61,0,0.1,0,0,0,0,0,0.1,0,1.07,0,0.2,0.86,0,0,1.17,0.05,0,0.1,0,0,0,0,0,0.1,0,5.63,FemaleBlog
4,-5,1,2,1,0,0,0,0,0,0.23,0.16,6.95,0.16,0.16,1.72,0,0.47,0,0,0,0,0,0.16,0.94,0,0.23,0,0,0.16,0,0.31,0,0.16,0.7,2.03,0,0,0.16,0.31,0.08,0,0,1.02,0,0.31,0.08,0.31,0.16,0.16,2.58,0,0.47,0.31,0.16,0.16,0,0,0,0,0,0,0.78,0,0.47,0,0,0,0.31,0,0,0,0.86,0,0,0.39,0,0,0.55,0,0.16,0.23,0,0,0,0,0,0,0.16,3.59,FemaleBlog
4,-5,1,2,1,0,0.51,0,0.25,0,0,0.51,4.95,0.25,0,1.4,0,0.25,0,0,0,0.25,0,0,0.51,0,0,0,0,0,0,0.25,0.51,0,0,1.27,0,0,0.51,0.25,0,0,0,0.38,0,0.25,0.25,0,0.25,0,0.76,0.25,0,0,1.01,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0.25,0,0,0,0.76,0,0,0.51,0,0,0.76,0.13,0,0.51,0,0,0,0,0.25,0,0,5.33,FemaleBlog
5,-5,1,2,1,0.09,0.27,0,0.27,0.09,0,0.04,3.58,0.27,0,0.99,0,0.36,0.09,0.09,0,0,0,0,1.25,0,0.18,0,0,0.36,0,0.58,0.4,0,0.63,0.81,0,0,0,0.45,0,0,0.09,0.67,0.09,0.18,0.22,0,0.09,0.13,1.48,0,0.45,0,0,0,0,0,0,0,0.36,0,0.72,0,0.27,0,0,0,0.27,0,0.09,0,0.76,0.27,0.36,0.9,0,0,0.67,0,0,0,0,0,0,0.18,0,0,0.36,4.7,FemaleBlog
5,-5,1,2,1,0,0.44,0,0,0,0,0,4.77,0,0,1.89,0,0.22,0,0.44,0,0,0,0.22,0.78,0,0.22,0,0,0.22,0,0.22,0.44,0,0,2.11,0.22,0,0.22,0.55,0.11,0,0,0.55,0.33,0.22,0.22,0,0,0.22,1.44,0,0.11,0,0.44,0,0,0,0,0,0.22,0,0,0,0.22,0,0,0,0.22,0,0,0,0.22,0,0,0.67,0.44,0,0.22,0.44,0,0,0,0.67,0,0.67,0,0,0,5.77,FemaleBlog
4,-5,1,2,1,0,1.13,0,0,0,0.49,0,4.86,0,0,1.69,0,0.7,0,0.14,0,0,0,0.21,0.49,0,0,0,0,0.28,0,0.28,0.42,0,0.42,2.4,0,0,0.14,0.92,0.21,0,0,0.35,0,0.49,0.28,0.21,0,0,1.06,0.14,0.42,0.14,0,0,0,0,0,0,0.28,0,0.42,0,1.13,0.14,0,0,0.28,0,0,0,0.99,0,0.42,1.13,0.28,0,0.85,0.28,0,0,0,0.42,0,0.14,0,0,0,3.87,FemaleBlog
4,-5,1,2,1,0,0.51,0,0,0,0,0,4.98,0,0.26,1.4,0,0.51,0.26,0,0,0,0,0,0.77,0,0,0,0,0,0,0.77,1.79,0.26,0.26,1.15,0,0,0.26,1.53,0,0,0,1.28,0,0.26,0,0.26,0.26,0,2.17,0,0.26,0,0,0,0,0,0,0,0,0,0.26,0,0.26,0,0.51,0,0.26,0,0,0,1.02,0,0,0.38,0,0,0.51,0,0,0.51,0,0,0,0,0,0,0,4.72,FemaleBlog
5,-5,1,2,1,0.24,0.59,0,0.12,0,0.12,0,4.5,0.12,0,0.53,0,0.83,0,0.12,0,0,0,0.12,0.18,0,0,0,0,0.83,0,0.65,0.3,0,0.12,0.95,0,0,0.24,0.18,0,0,0,1.48,0,0.24,0.71,0,0,0,1.12,0,0.24,0,0,0,0,0,0,0,0.12,0,0.24,0,0.24,0,0,0,0.47,0,0,0,0.3,0,0,0.53,0,0,0.36,0,0,0.3,0,0,0,0.71,0,0,0,4.44,FemaleBlog
5,-5,1,2,1,0,0.89,0,0,0,0.22,0,5.53,0,0,0.89,0,0.89,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,1.33,0,0.44,0,0,0,0,0.22,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0.22,0,0,0,0,0,0,0,3.32,FemaleBlog
5,-5,1,2,1,0.04,0.34,0,0.12,0.02,0.02,0,2.88,0.05,0.02,0.95,0,0.4,0.06,0.16,0.06,0.04,0,0.25,0.53,0.02,0.09,0,0.06,0.76,0,0.34,0.29,0,0.22,0.87,0.03,0.04,0.12,0.39,0.03,0.01,0,1.05,0.16,0.32,0.27,0.12,0.04,0.09,1.33,0.04,0.5,0.1,0.2,0.02,0,0,0.01,0,0.1,0,0.28,0.02,0.13,0.04,0,0.03,0.36,0.04,0.06,0,0.37,0.1,0.16,0.71,0.04,0,0.33,0.07,0.04,0.02,0,0.24,0,0.38,0.01,0,0.1,3.01,FemaleBlog
3,-4,1,2,1,0,0,0,0,0,0.49,0,0.97,0,0,2.19,0,0.49,0,0,0,0,0,0,1.46,0,0,0,0,0.49,0,0.24,0,0,0,0.24,0,0,0.49,0.24,0,0,0,0.73,0.73,0,0.24,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0.49,0,0,0,0,0.97,0,0,0,0,0,0.49,0,0,0,0.97,0,0,0,1.46,FemaleBlog
5,-4,1,2,1,0,0.39,0,0,0,0,0,1.93,0,0,3.86,0,0.77,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0.77,1.35,0,0,1.54,0.39,0,0,0.77,0,0,0,0.19,0,0.77,0.39,0,0,0,3.47,0,1.16,0,0.39,0,0,0,0,0,0,0,0.39,0,0.39,0,0,0,0.39,0,0,0,0.39,0.39,0,0.77,0,0,0.39,0.39,0,0,0,0,0,0.39,0,0,0,3.67,FemaleBlog
5,-5,1,2,1,0,0.54,0,0.47,0,0.16,0,4.58,0,0,0.85,0,1.09,0,0,0,0.16,0,0.16,1.09,0,0,0,0,0.62,0,1.16,0.39,0,0.23,0.93,0.16,0,0,0.23,0,0,0,0.62,0,0.16,0.23,0,0.08,0,1.86,0.16,0,0.16,0,0,0,0,0,0,0.31,0,0,0,0.16,0,0,0,0.47,0,0.16,0,0.78,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0.31,5.12,FemaleBlog
5,-4,1,2,1,0,0.43,0,0.43,0,0.43,0,8.59,0,0,0,0,0.43,0,0,0,0,0,0,0.86,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0.43,0,0.43,0.43,0,0,0,2.15,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0.43,0,0,0,0.21,0,0,1.07,0,0,0.21,0,0,0,0,0,0,0,0,0,0,3.01,FemaleBlog
5,-5,1,2,1,0.05,0.24,0.05,0.05,0,0,0.05,4.5,0.1,0,0.84,0,0.63,0.05,0,0,0.1,0,0.05,0.84,0,0.24,0,0,0.05,0,0.26,0.26,0,0.05,0.94,0.03,0,0.21,0.08,0.03,0,0,1.57,0.03,0.37,0.03,0.05,0.05,0.1,1.75,0,0.21,0.1,0.26,0.05,0,0,0,0,0.05,0,0.05,0,0.05,0,0,0,0.37,0.05,0.26,0,0.31,0,0.24,0.34,0,0.05,0.26,0.05,0.05,0.18,0,0.71,0,0.08,0.05,0,0,4.43,FemaleBlog
